genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Blues,The Byrds,Draft Morning,33zGvjukiRoJgW6JWY0FMo,40,0.389,0.449,162160,0.487,0.868,D,0.545,-13.794,Major,0.0289,92.343,4/4,0.495
Blues,Janis Joplin,Try (Just a Little Bit Harder),1y6KBuPwQFqPuXj4iin6kv,44,0.351,0.622,235493,0.862,0.018,B,0.102,-10.116,Minor,0.1,110.433,4/4,0.471
Blues,B.B. King,You Upset Me Baby,5ec4BUBmkv1lgTOaO5QGvR,28,0.611,0.541,159173,0.506,0.0,C,0.694,-10.655,Major,0.156,76.661,4/4,0.75
Blues,Clutch,Subtle Hustle,3NFIZks8BFTiPcnNYvQxpJ,31,0.0127,0.582,166920,0.961,0.0,G,0.708,-2.872,Major,0.0876,114.014,4/4,0.638
Blues,Cactus,Evil - Single Version,1MlsQwhm6MU3PYMHNIc2YS,42,0.000551,0.25,195827,0.821,0.00181,G,0.335,-7.694,Major,0.075,190.203,4/4,0.81
Blues,Blind Willie Johnson,It's Nobody's Fault but Mine,0EzykG4pYlmmGTihakWGRL,36,0.98,0.676,188533,0.252,7.38e-05,D#,0.11,-14.01,Major,0.039,83.901,4/4,0.483
Blues,Ted Nugent,Cat Scratch Fever,0SvfyHYDp2uIsHt53LDlI9,56,0.0049,0.549,219400,0.916,0.123,E,0.104,-4.185,Minor,0.034,127.131,4/4,0.632
Blues,Taj Mahal,Coconut Man - Live,5NeGRlSeQMBNxb1q0SutRr,28,0.378,0.721,464560,0.57,2.8e-06,D,0.678,-8.937,Major,0.0999,109.212,4/4,0.843
Blues,"Bobby ""Blue"" Bland",Ain't No Sunshine When She's Gone,5ougbQ7I39nZ6ImTdyBQ5W,36,0.0665,0.652,235133,0.254,5.78e-05,G,0.177,-16.32,Minor,0.0524,78.3,4/4,0.503
Blues,Tab Benoit,Drownin' On Dry Land,4CquYQQzV9PWLhltId9wvQ,19,0.34,0.526,402147,0.407,0.0285,D,0.104,-11.972,Major,0.175,157.913,3/4,0.52
Blues,Lee Dorsey,Working in the Coal Mine,5GR1Jj5ahZtoR6WqyM5LP4,45,0.691,0.766,169933,0.493,0.0,D#,0.0556,-8.571,Major,0.0689,142.764,4/4,0.921
Blues,Tyler Bryant & the Shakedown,Heartland,3pLqEp8cvzpp10jmd5OQi2,30,3.96e-05,0.489,180253,0.859,0.000447,B,0.175,-6.381,Major,0.0461,156.015,4/4,0.584
Blues,James Carr,Pouring Water on a Drowning Man,3EXBH5qlnTvJ6n2cn2miaH,38,0.211,0.656,159653,0.6,0.0,C,0.0936,-7.818,Major,0.0393,111.237,4/4,0.663
Blues,The Black Keys,Hold Me in Your Arms,2FbBdId9VlKkTl3QcD7wkn,36,0.103,0.223,199707,0.958,0.794,D,0.277,-4.738,Major,0.136,113.857,4/4,0.236
Blues,Rival Sons,Electric Man,56xzyK1pLQ1Lw1AVcCM97r,45,0.0279,0.386,200064,0.87,0.00127,A#,0.513,-3.081,Major,0.0443,171.118,4/4,0.527
Blues,Mary Wells,What's Easy For Two Is So Hard For One,3nBzI7PjzcD0emsy8l6tfa,31,0.601,0.624,173267,0.498,0.00178,D,0.317,-9.384,Major,0.0725,133.977,4/4,0.872
Blues,Keb' Mo',Henry,7vPC1y3lmmvq0te3JDctIf,19,0.371,0.727,330440,0.496,0.0553,F,0.737,-7.904,Major,0.0359,79.824,4/4,0.288
Blues,Elizabeth Cotten,Wilson rag,0f17rxB5YPXL5Pab3Yzsv0,26,0.903,0.398,100693,0.425,0.806,F,0.102,-17.765,Minor,0.0341,97.263,4/4,0.924
Blues,The Heavy,No Time,7hbbtwPW1gnxvW2z2EZG17,31,0.00239,0.662,271120,0.957,0.0,E,0.395,-4.817,Major,0.0582,111.992,4/4,0.884
Blues,The Blackwater Fever,Can't Help Yourself,3dzvG9hmrUf6SjQrPMcbxU,28,0.00526,0.288,249088,0.7,0.207,F#,0.0741,-6.217,Major,0.0327,147.338,4/4,0.146
Blues,Jack White,Jack White on 'Thoughts and Prayers',3s7yFLxc4K9Ho5TdfLLSgf,26,0.667,0.661,36470,0.0729,0.0,A,0.427,-30.866,Major,0.791,128.327,4/4,0.913
Blues,Nina Simone,I Can't See Nobody - Daniel Y. Remix,0Fo5nnlCs8iY1oRiAIpcIg,33,0.22,0.67,186533,0.587,0.0491,D,0.128,-9.261,Major,0.07,97.817,4/4,0.445
Blues,The Del-Vikings,A Sunday Kind Of Love,5mC7zLb4D8fxDzAaDoFdFG,26,0.851,0.57,142040,0.416,0.0,F,0.158,-8.913,Major,0.036,112.503,4/4,0.725
Blues,Ty Segall,Caesar,1MQeShIRRYCcaSs4XzWldh,42,0.0562,0.408,210360,0.771,3.46e-06,D,0.506,-5.207,Major,0.0357,129.87,4/4,0.691
Blues,Gov't Mule,Slackjaw Jezebel,3NDCmp3bNBus11CDzP8UR7,26,0.274,0.421,326747,0.796,0.461,F,0.307,-5.886,Minor,0.0282,177.975,4/4,0.855
Blues,Professor Longhair,Big Chief - Remastered,2r6Ve8kNEzqg3u45UL0muX,31,0.219,0.56,194667,0.73,0.144,C#,0.179,-5.69,Major,0.0362,151.594,4/4,0.963
Blues,Little Feat,"Oh Atlanta - Live at Lisner Auditorium, Washington, DC, 8/10/1977",0uPo93J9t6nbRamZ06FeEi,26,0.00326,0.379,260347,0.833,0.00271,F,0.968,-8.04,Major,0.0523,162.872,4/4,0.705
Blues,Derek & The Dominos,Tell The Truth - Remixed Version,2sa7ShTzSSTNPuDiiiU4am,25,0.48,0.479,399000,0.576,0.0014,E,0.0926,-12.485,Major,0.03,104.304,4/4,0.743
Blues,Ronnie Baker Brooks,Doing Too Much (feat. 'Big Head' Todd Mohr),1w961QSX1fJcPdNrWaVZLP,25,0.0333,0.747,258080,0.656,0.149,A,0.137,-6.68,Major,0.0324,89.104,4/4,0.874
Blues,Delbert McClinton,Pulling the Strings,7kJc63OS1RNtSAHrMunMpM,28,0.601,0.665,234092,0.403,0.0,A,0.0963,-7.701,Minor,0.0373,86.339,4/4,0.38
Blues,Gregg Allman,Please Call Home,3ur8NUFEsF9JLLg7shItNN,25,0.646,0.467,168307,0.406,0.0,C,0.102,-13.281,Major,0.0304,136.16,4/4,0.472
Blues,The Wood Brothers,Sky High,5GiZTnue2p8VFS9iKPrSpI,27,0.0784,0.534,215880,0.894,0.000895,E,0.627,-5.103,Minor,0.0811,111.769,4/4,0.631
Blues,The Coasters,Yakety Yak,7demHL0GXA6YmTNqw3Btz8,52,0.705,0.715,113040,0.669,0.000732,G,0.044,-9.491,Major,0.128,120.789,4/4,0.976
Blues,Phish,"You Enjoy Myself - Live Version - Clifford Ball, 1994",1li6Y2MPA2fJ4a9jWK9RPg,25,0.333,0.425,1257333,0.672,0.756,C,0.701,-11.114,Major,0.0556,105.414,4/4,0.228
Blues,The Animals,Baby Let Me Take You Home,47qzx5WwQpMI2ItFqLeIkP,28,0.253,0.502,141213,0.797,1.29e-05,A,0.445,-5.069,Major,0.0385,140.042,4/4,0.921
Blues,Junior Kimbrough,Meet Me in the City,2BUJHjBlrEQWwuXKtR7Z7U,38,0.899,0.603,191960,0.415,0.54,A#,0.233,-10.962,Major,0.035,129.759,4/4,0.636
Blues,Dorothy,Ain’t Our Time To Die,6J4oS8vsBRbSHWVQXRGbjy,31,0.0103,0.372,248227,0.755,0.00104,D,0.232,-5.16,Major,0.0424,178.577,4/4,0.579
Blues,Santana,This Boy's Fire (feat. Jennifer Lopez & Baby Bash),0qOgHoCsB8K3xGGmxYqFnp,33,0.0812,0.681,210200,0.92,2.1e-06,F#,0.333,-4.456,Major,0.0876,98.027,4/4,0.773
Blues,The Flamingos,Lovers Never Say Goodbye,1XDKn16I6tc1PNpXf58y3t,31,0.852,0.444,173441,0.393,0.0,D,0.0927,-9.805,Major,0.0307,92.928,3/4,0.257
Blues,Chuck Berry,You Can't Catch Me - Single Version,4xPPWZKEMw6u2cfmqcswSP,30,0.816,0.816,162587,0.701,1.67e-05,G#,0.0656,-11.097,Major,0.0564,122.537,4/4,0.885
Blues,Jack White,Missing Pieces,12ys7IHCh7GZfbaik8tJz1,34,0.189,0.454,206080,0.708,0.00463,C,0.141,-10.298,Major,0.0832,154.549,4/4,0.274
Blues,Screamin' Jay Hawkins,I Put a Spell on You,1YwoYPfhuZlLDbJUH1cKSi,41,0.583,0.744,144360,0.434,0.0151,F,0.0715,-10.807,Minor,0.0845,173.871,3/4,0.939
Blues,Al Green,L-O-V-E (Love),49qkJtDdi3KHmENFzleve4,35,0.019,0.665,189307,0.468,0.0,F,0.0987,-9.558,Major,0.027,109.432,4/4,0.699
Blues,Three Dog Night,Shambala,4OLBx9wxBXhsZCUZiOXGtq,47,0.495,0.516,202333,0.489,0.000403,D,0.572,-15.339,Major,0.0443,128.485,4/4,0.84
Blues,The Raconteurs,Carolina Drama - Acoustic Mix,3L0lIF7SMOz1nYAngGqQrn,35,0.668,0.409,352507,0.496,8.61e-05,E,0.123,-9.193,Minor,0.0325,82.823,4/4,0.709
Blues,Elizabeth Cotten,Freight train,5UlokrsKgBObpODBXwTW0B,35,0.979,0.397,166373,0.203,0.193,A#,0.106,-18.596,Major,0.0292,103.885,4/4,0.489
Blues,Ted Nugent,Bigfundirtygroovenoize,5OPRW6ZeY7gZVBYA4hUwNZ,31,0.00192,0.576,115474,0.918,5.06e-06,B,0.364,-5.435,Minor,0.103,119.002,4/4,0.552
Blues,Muddy Waters,The Blues Had a Baby and They Named It Rock and Roll,0uqCSaw89DrglZ8LTgMfvM,29,0.492,0.555,214733,0.883,0.669,D,0.744,-8.052,Major,0.0463,114.172,4/4,0.759
Blues,Etta James,Tough Mary - Single Version,6oRkosAzlSgoMP7JHpZovG,31,0.395,0.619,147507,0.758,0.0,G,0.143,-5.053,Major,0.0469,74.546,4/4,0.769
Blues,Billie Holiday,All of You,0hm2Nfi1bhG4TKvSYhKt81,37,0.469,0.579,150600,0.239,0.0,G,0.246,-14.659,Minor,0.0762,120.855,4/4,0.545
Blues,Steely Dan,Aja,51AIqs0TqA4TI552nerCqa,47,0.0421,0.546,480467,0.484,0.0205,G,0.0525,-13.237,Major,0.0316,117.099,4/4,0.317
Blues,Lukas Nelson and Promise of the Real,Let Go Of Your Plans,0l4mKN097GpgeBGaoVQ1wh,41,0.0257,0.459,225861,0.494,0.0,B,0.556,-9.57,Major,0.0397,87.129,4/4,0.504
Blues,Stevie Ray Vaughan,Boot Hill - 1989 Version,3pDtK3eBB1JmAOW6wNZQbB,34,0.231,0.372,133667,0.697,0.026,G#,0.143,-8.393,Major,0.037,146.432,3/4,0.895
Blues,Blues Traveler,When You Fall Down,5FuzC4GHuP9nzzZfSNFCLo,29,0.0971,0.493,212157,0.885,6.22e-05,F,0.0959,-3.244,Major,0.12,166.051,4/4,0.733
Blues,Varetta Dillard,"Easy, Easy Baby",2s6pzL98avAtHxH5GaqII2,35,0.635,0.785,158640,0.363,0.0,A#,0.0537,-8.018,Major,0.0356,118.587,4/4,0.682
Blues,Keb' Mo',The Way I,1VWjNt0izeh214tH5Ghn1v,37,0.869,0.674,202627,0.154,2.67e-06,C,0.0855,-14.678,Major,0.0319,75.946,4/4,0.347
Blues,Al Green,"He Ain't Heavy, He's My Brother",3dZ6ZgbnULNpPFjfr4bHxa,32,0.495,0.461,241333,0.379,0.00315,D,0.278,-13.858,Major,0.0273,147.41,4/4,0.379
Blues,Otis Redding,My Lover's Prayer,23DITgKYutJaurSN3EAZ2Z,40,0.847,0.688,191053,0.224,6.56e-05,A,0.3,-13.569,Major,0.0466,123.452,3/4,0.522
Blues,Steely Dan,Razor Boy,5WJRGSwiEZwoU1nZp2RXIE,40,0.589,0.635,191373,0.47,0.0,D,0.113,-11.789,Major,0.0453,121.615,4/4,0.571
Blues,Albert King,Born Under A Bad Sign,0vDn81gdOuRxjbIwcASuiV,41,0.45,0.691,166560,0.493,0.00517,B,0.0231,-10.616,Major,0.0285,91.541,4/4,0.801
Blues,Dead Moon,It's O.K.,75It0xyB7EmLLiYdG6fcIM,30,0.767,0.41,215507,0.808,0.0,C,0.312,-5.331,Major,0.13,162.721,4/4,0.381
Blues,Santana,"Satellite - From ""Havana Nights""",16Q74F5CqnCmW1MvkQc6JZ,29,0.0287,0.698,260200,0.77,1.29e-05,A,0.158,-5.052,Minor,0.0357,94.057,4/4,0.741
Blues,Stevie Ray Vaughan,Close to You,2vouRqWVk9C31CNDSMfjP8,33,0.0316,0.506,191027,0.802,7.93e-05,C#,0.381,-8.177,Major,0.0524,117.53,4/4,0.814
Blues,Larkin Poe,Crown of Fire,3KVficEsEWertaGcY4r5ij,25,0.621,0.586,190307,0.535,0.0392,G,0.148,-7.221,Minor,0.0681,149.854,4/4,0.474
Blues,The Paul Butterfield Blues Band,One More Headache,5uPWILEXkNy1D0MJzi9ByM,29,0.237,0.703,218825,0.437,0.0,D,0.589,-10.634,Minor,0.0462,103.161,4/4,0.932
Blues,The Wood Brothers,Keep Me Around,5NNXPVydz9kE8xOY7ycj4r,53,0.611,0.541,218520,0.342,0.000527,D,0.0952,-11.753,Major,0.0467,87.594,4/4,0.49
Blues,Cage The Elephant,How Are You True,6vcdiwrCVXnTLASFdjEV8r,50,0.385,0.493,280947,0.461,0.000333,B,0.0985,-9.777,Minor,0.0336,140.049,4/4,0.286
Blues,White Denim,Street Joy,0ho3aQ3EOXLQcx1qX4F6Kx,31,0.0776,0.623,216400,0.535,0.0068,B,0.157,-8.689,Minor,0.0321,126.906,4/4,0.438
Blues,Earl King,Mama & Papa,61rD694oEG3cRMtwSZ8i0Y,24,0.313,0.788,185733,0.707,7.41e-05,A,0.0777,-7.614,Major,0.0744,108.368,4/4,0.816
Blues,Ms. Jody,When Your Give a Damn Just Don't Give a Damn Anymore,6JXPcSWXm39jsDD5Hf1Y4E,27,0.112,0.812,383813,0.639,0.0,E,0.236,-10.187,Minor,0.0412,98.007,4/4,0.918
Blues,Ray Charles,Hallelujah I Love Her So,2OAsFRAmucWOnnJLTV72C1,34,0.772,0.752,155520,0.494,0.0,D#,0.138,-6.641,Major,0.194,72.921,4/4,0.626
Blues,Lynyrd Skynyrd,"Whiskey Rock-A-Roller - Live At Fox Theater, Atlanta/1976",2YGGqofjLclM7zIO7IbPqu,26,0.485,0.385,288763,0.782,0.000248,G,0.883,-7.197,Major,0.0995,139.05,4/4,0.491
Blues,T. Rex,Metal Guru,4KcE3At063Xyleg2xGzVYz,33,0.000748,0.29,149707,0.907,5.14e-05,B,0.158,-5.428,Minor,0.116,127.339,4/4,0.528
Blues,Gregg Allman,Black Muddy River,1YuyZJGdr0UQZubtmRkB8G,25,0.223,0.603,277267,0.557,0.0,A,0.189,-6.029,Major,0.0257,123.947,4/4,0.489
Blues,Muddy Waters,Champagne & Reefer,7kqGCWwUTnwisFFz5d37gE,34,0.081,0.362,275933,0.609,0.00836,G,0.557,-8.832,Major,0.145,67.423,4/4,0.625
Blues,Peter Frampton,Introduction/Somethin's Happening - Live,2l42CmL6hs2AZIH47vZy9U,33,0.017,0.474,356027,0.946,0.000422,D,0.878,-4.777,Major,0.0749,111.349,4/4,0.335
Blues,Sir Charles Jones,Sweet Sweet,0ca5bGZ6TRp8urQzm0YZ2c,0,0.189,0.642,284133,0.736,0.0,D,0.0711,-5.591,Major,0.0421,162.831,4/4,0.661
Blues,Aretha Franklin,"Mary, Don't You Weep",7hqesNgWCx8NZTHl4MXkPF,31,0.744,0.572,446507,0.27,0.000185,C#,0.858,-16.201,Major,0.0378,81.72,3/4,0.61
Blues,The Wood Brothers,Seasick Emotions,4q6hqDMpLEhKv2JLBy4vzZ,33,0.467,0.627,233960,0.507,0.00154,G,0.48,-6.914,Major,0.0357,92.644,4/4,0.419
Blues,Bonnie Raitt,I Can't Make You Love Me,69uJi5QsBtqlYkGURTBli8,62,0.846,0.588,332960,0.149,9.65e-05,G,0.236,-16.728,Minor,0.0319,124.689,4/4,0.113
Blues,Joe Cocker,She Came In Through The Bathroom Window,1HLi7j0ENx5KiBeOZPW8xA,41,0.466,0.563,156373,0.564,5.72e-06,D,0.136,-9.42,Major,0.0273,88.757,4/4,0.713
Blues,The Raconteurs,You Don't Understand Me,2ernyipGR40Ownwem1s2AB,40,0.116,0.348,293733,0.716,0.00657,A,0.123,-6.59,Major,0.0411,143.092,4/4,0.24
Blues,The California Honeydrops,Like You Mean It,1zvda4KqsPutr3lOv5qZzR,31,0.123,0.802,283456,0.632,0.00907,C,0.415,-7.134,Major,0.0332,110.072,4/4,0.924
Blues,Blues Saraceno,Wicked Gonna Come,06NjUmITlyl8IYngBZy5Tm,32,0.00903,0.569,209259,0.656,0.65,G,0.106,-6.633,Minor,0.0362,87.964,4/4,0.608
Blues,Coco Montoya,Am I Losing You,5FufxBy7EuXpUArlfGt0mO,32,0.0141,0.468,401493,0.723,0.0194,D,0.386,-5.49,Minor,0.0284,75.557,4/4,0.611
Blues,The Platters,Sleepy Lagoon,44k5V6EswuTCPYVvLveN3C,36,0.894,0.413,165173,0.245,0.0026,D#,0.116,-15.519,Major,0.0302,68.994,4/4,0.541
Blues,Jackie Neal,He Don't Love Me,25gMrPyZivoPr1G2KnYbrT,21,0.141,0.698,297987,0.32,0.0,F#,0.0973,-7.016,Major,0.0535,79.405,3/4,0.775
Blues,cleopatrick,sanjake,3oBbNQot23WQVDg6aUak04,48,0.00014,0.397,182885,0.849,0.00291,A,0.423,-5.216,Major,0.0833,94.964,4/4,0.503
Blues,Blues Saraceno,Evil Got a Hold on Me,1KfXxs62GPIeWWbkS8fxzU,32,0.0463,0.521,190507,0.491,0.854,E,0.169,-8.921,Minor,0.0342,72.035,4/4,0.257
Blues,The Kills,What New York Used To Be,11m1MrusRBoVGH2U43KLx4,23,0.345,0.729,197720,0.789,0.00104,F,0.0734,-5.691,Major,0.104,140.061,4/4,0.552
Blues,Garnet Mimms & The Enchanters,For Your Precious Love,171cWdP8aG0KMv3OIuNZ49,22,0.803,0.57,184640,0.314,1.27e-06,D,0.245,-10.041,Major,0.0272,83.731,3/4,0.395
Blues,Black Rebel Motorcycle Club,King of Bones,1ByxhS5YLHkg0lwEG83Ipc,25,0.00446,0.486,236725,0.875,0.0864,B,0.0899,-5.695,Minor,0.0455,120.045,4/4,0.321
Blues,The Black Keys,Little Black Submarines,1PXsUXSM3LF2XNSkmIldPb,62,0.161,0.365,251267,0.466,6.68e-06,D,0.106,-7.514,Major,0.0418,95.163,4/4,0.487
Blues,Mel Waiters,Hole In the Wall,5lG0xtobUSiOT2mfJHqtxv,39,0.157,0.852,253173,0.909,3.91e-05,C,0.0881,-4.542,Major,0.0819,108.019,4/4,0.66
Blues,Morphine,All Your Way,0IAWsdtA1sdFuDKTtqYUiu,35,0.437,0.62,184000,0.611,0.0288,D,0.118,-10.708,Major,0.0275,93.119,4/4,0.689
Blues,Deep Purple,Smoke on the Water - 2012 Remaster,5JbsyfzMUtqXKgx9s4oqn1,25,0.117,0.595,339947,0.682,0.335,C,0.0963,-9.205,Major,0.0281,114.243,4/4,0.804
Blues,The Penguins,Devil That I See,4MRt9ZxfcWnqL1clGJe6WN,30,0.869,0.444,182333,0.278,0.0,G,0.119,-10.465,Major,0.0271,74.643,4/4,0.501
Blues,Black Pistol Fire,Black Halo,4LnCZ2We3x2t0AT07qdsWE,38,0.000796,0.514,203647,0.816,3.4e-06,A,0.451,-5.229,Minor,0.0335,123.974,4/4,0.53
Blues,Otis Spann,Ain't Nobody's Business,6wDGgiUZIpC7eCgrSoguie,29,0.309,0.515,311933,0.105,0.00291,C,0.0852,-17.303,Major,0.0521,138.763,3/4,0.177
Blues,Morphine,Bo's Veranda,4NACC5KVdqeEggJYpybfdd,39,0.106,0.592,194493,0.454,0.832,C#,0.0948,-14.295,Minor,0.0306,87.119,4/4,0.552
Blues,Sweet,Wig-Wam Bam,0YCaA7bdy0CGQodmKs2BU1,29,0.0928,0.736,182000,0.873,0.000161,E,0.0965,-7.352,Major,0.0704,126.615,4/4,0.668
Blues,Little Feat,Two Trains,4CwpuCZcK6Vym6BZd8Pgfe,49,0.518,0.631,187267,0.755,0.000864,F,0.0629,-7.65,Minor,0.0573,95.364,4/4,0.763
Blues,Billie Holiday,Love Is Here To Stay,4x4gE6oHHuZ2y7yUsGuOO1,38,0.789,0.634,226680,0.304,4.82e-05,C,0.123,-10.711,Major,0.0522,125.279,3/4,0.495
Blues,The White Stripes,The Hardest Button To Button,5vVwPth7ccUHil5wsUG7ky,53,0.0097,0.692,212427,0.515,0.292,E,0.103,-8.488,Minor,0.0678,128.469,4/4,0.549
Blues,Ted Nugent,Fred Bear - The Original,1qCr3yq2qShes8CaOw5R2w,49,0.15,0.41,462533,0.931,0.00254,A,0.0327,-3.889,Minor,0.0933,158.17,4/4,0.4
Blues,Buddy Guy,First Time I Met The Blues - Single Version,5rDajIptugwuPAZG7dLYo6,26,0.817,0.417,141107,0.549,0.000325,D,0.0576,-14.67,Major,0.0495,99.565,1/4,0.819
Blues,The Black Keys,Sinister Kid,78krcD2vFUXJ3Y0XXeiHWH,51,0.133,0.761,224480,0.828,0.0858,A,0.348,-7.259,Major,0.0721,139.616,4/4,0.935
Blues,Lester Davenport,Slow Down Baby,3hEqk9Uh4SBj0TZLcwxixB,26,0.177,0.45,358200,0.347,0.0551,C,0.102,-16.269,Major,0.0349,157.47,3/4,0.394
Blues,The Derek Trucks Band,Maybe This Time,6HAwuIqgkT2GG7i88j5qXY,23,0.107,0.605,303920,0.701,0.00566,A,0.22,-5.899,Major,0.0276,85.835,4/4,0.415
Blues,Taj Mahal,Johnny Too Bad,2IzMlIwhoCWV3E3JrF9gq1,32,0.424,0.664,194827,0.243,0.776,G,0.0308,-19.972,Major,0.167,146.156,4/4,0.648
Blues,Bryce Janey,Country Fever,3rlNe5RGCaAusS1JhDkDyk,27,5.33e-06,0.438,307693,0.832,0.0733,C,0.0574,-6.26,Major,0.0363,102.899,4/4,0.239
Blues,Jimi Hendrix,Manic Depression,3f5JtAsGRIXN8pSAeTi6vA,47,0.0134,0.357,222293,0.969,0.0677,C#,0.141,-4.99,Major,0.124,149.741,3/4,0.704
Blues,Ray Charles,I've Got a Woman,2xar08Fq5xra2KKZs5Bw9j,63,0.833,0.556,171467,0.61,2.22e-06,A,0.258,-4.729,Major,0.213,199.373,4/4,0.665
Blues,Alice Cooper,I Love the Dead,1nwkxjOS104dWwNgrhYkEo,31,0.159,0.333,307227,0.529,0.00416,F,0.499,-7.716,Major,0.0352,151.035,4/4,0.424
Blues,The Kills,Black Tar,5HqrlXFYgbzlgBBGNhhXAQ,34,0.0822,0.676,232151,0.792,0.00488,F#,0.189,-7.482,Minor,0.0301,130.984,4/4,0.2
Blues,Jackie Wilson,I'll Be Satisfied,0mtwgr3apJADw4cFQdI6Vm,34,0.582,0.514,124987,0.784,0.0,G,0.183,-5.958,Major,0.0612,133.722,4/4,0.888
Blues,Vintage Trouble,How It Is,3dOdTTBgaFjWQQwkzutYRK,43,0.793,0.718,209348,0.648,0.0,D,0.273,-5.41,Major,0.0618,92.045,4/4,0.538
Blues,Santana,Blues Magic,1izys4V3iMHvjORAlR4s2a,27,0.551,0.324,265560,0.609,0.00226,A,0.213,-8.902,Minor,0.0495,170.189,4/4,0.318
Blues,Dorothy,Pretty When You’re High,0NbPHisUKFBsTJHa9qEkfR,37,0.0996,0.384,205027,0.785,2.26e-06,G,0.306,-3.961,Major,0.0382,143.943,4/4,0.389
Blues,John Mayall & The Bluesbreakers,Little Girl - Mono,4FZQ5QeTJcLwWKcLUjhqfz,33,0.00611,0.408,153400,0.719,2.89e-05,C,0.31,-3.409,Major,0.0284,82.906,4/4,0.836
Blues,The Platters,The Great Pretender,2FkCjtQ1lYsf71s2FAS8hE,58,0.943,0.425,160667,0.401,3.44e-06,G,0.072,-9.427,Major,0.0315,115.71,3/4,0.531
Blues,The Byrds,The Bells of Rhymney,1mpv6hIbfG75txI9zJGcf4,32,0.158,0.377,210467,0.666,0.000621,D,0.339,-8.066,Major,0.0314,122.146,4/4,0.637
Blues,Sonny Landreth,The High Side,78EPrMpzBG6Mn2MPQWvdxj,29,0.32,0.682,237347,0.831,2.18e-05,D,0.282,-7.712,Major,0.0393,146.925,4/4,0.897
Blues,Jimmie Vaughan,"Baby, Please Come Home",4OiIvG5O6oKthQfPK22clC,27,0.256,0.638,174800,0.799,2.86e-05,D#,0.3,-5.84,Major,0.0509,122.977,4/4,0.9
Blues,JD McPherson,DESPERATE LOVE,7xeP1xNVvC3g8ufuzSsTg5,28,0.117,0.537,176333,0.952,0.000945,B,0.737,-2.769,Minor,0.0773,124.922,4/4,0.832
Blues,Jonny Lang,Nice & Warm,43rZaBcKPfY3rZGCr8FNSs,22,0.0732,0.572,463240,0.346,0.00728,E,0.148,-10.134,Major,0.0399,134.657,3/4,0.201
Blues,Richard Hell,Blank Generation - 2013 Remaster,5OGfBbWmRRkDiZiJbu5WIr,46,0.275,0.44,167840,0.904,7.45e-06,B,0.106,-4.409,Minor,0.177,138.104,4/4,0.546
Blues,Professor Longhair,Big Chief - Complete Version,3heU4aUor9NIFsgvFAJMnL,24,0.316,0.811,269560,0.81,0.000184,G#,0.23,-9.131,Major,0.062,127.322,4/4,0.883
Blues,Patti Drew,Tell Him,0VZtkNntW57HvblvTBlABe,42,0.687,0.573,151453,0.471,0.0,G,0.0826,-8.424,Minor,0.0253,96.518,4/4,0.932
Blues,Them,Don't Look Back (feat. Van Morrison) - Mono Version,4DPy8k0CXh4i8pm5gtHpuw,34,0.0141,0.381,203267,0.438,8.86e-06,G,0.336,-10.761,Major,0.0343,183.15,3/4,0.372
Blues,Blues Traveler,The Touch She Has,4vQdddZXCRTxJ3RF5vn1mz,29,0.103,0.544,262378,0.912,0.00109,G,0.0745,-4.445,Major,0.0681,91.108,4/4,0.595
Blues,Stevie Ray Vaughan,Rude Mood,1ZTdrHAfVVoij7fe3iFozS,39,0.114,0.478,279320,0.961,0.859,A#,0.161,-12.465,Minor,0.0506,131.096,4/4,0.768
Blues,Black Rebel Motorcycle Club,As Sure As The Sun,054IHyUigregF2gjkMoO7H,31,0.0234,0.425,352880,0.819,0.272,A#,0.109,-6.79,Major,0.0346,77.516,4/4,0.318
Blues,Eric Clapton,Five Long Years,6rTKHtkWjoe7pRuyFSwwfX,29,0.0744,0.468,287933,0.618,0.000205,E,0.0704,-7.543,Minor,0.0321,93.569,3/4,0.688
Blues,The Platters,Christmas Time,2345kZ5rt8eHjO8CFpx3Yi,31,0.884,0.255,127333,0.373,1.77e-06,C,0.112,-9.198,Major,0.0297,104.325,3/4,0.355
Blues,Stevie Ray Vaughan,"Come On, Pt. III - 1984 Version",38zQiwO1f8l7wEuCJAp1TC,28,2.14e-05,0.337,273653,0.585,0.194,C#,0.143,-9.884,Major,0.0296,151.816,4/4,0.683
Blues,Lynyrd Skynyrd,T For Texas (Blue Yodel No.1) - Live / Fox Theater 2001,1cOdzF3cSE9VFWVI9BCY6X,34,0.143,0.414,554960,0.93,0.0135,D,0.977,-8.975,Major,0.0853,112.277,4/4,0.481
Blues,Phish,Backwards Down the Number Line,1CDEx0eiRyaGA66IPdHDEn,36,0.0728,0.45,337093,0.875,0.0,C,0.239,-7.588,Major,0.0449,164.066,4/4,0.78
Blues,Jackie Wilson,The Who Who Song (Nobody But My Sweet Baby),1C4sO5BITSyC3q8zsgsxBd,39,0.379,0.647,171853,0.639,2.02e-06,D#,0.128,-6.812,Minor,0.0309,84.314,4/4,0.797
Blues,The Robins,Since I First Met You,0vGyXveSjPnALkLiqfZDOg,43,0.933,0.35,140773,0.313,2.61e-05,C#,0.113,-11.353,Major,0.031,99.457,3/4,0.557
